1. uncorreted dist,2. corrected dst,3. LiDAR GT 
24.739999771118164,20.3799991607666,0
24.739999771118164,20.3799991607666,0
24.610000610351562,19.799999237060547,0
24.610000610351562,19.799999237060547,0
18.600000381469727,20.65999984741211,0
17.579999923706055,19.84000015258789,0
17.579999923706055,19.84000015258789,0
16.020000457763672,19.65999984741211,0
16.290000915527344,19.6299991607666,0
16.290000915527344,19.6299991607666,0
16.290000915527344,19.6299991607666,0
18.899999618530273,18.899999618530273,0
19.940000534057617,19.940000534057617,0
19.940000534057617,19.940000534057617,0
18.600000381469727,20.420000076293945,0
18.600000381469727,20.420000076293945,0
19.40999984741211,23.719999313354492,0
19.350000381469727,24.670000076293945,0
19.34000015258789,24.649999618530273,0
19.34000015258789,24.649999618530273,0
19.34000015258789,24.649999618530273,0
19.34000015258789,24.649999618530273,0
19.34000015258789,24.649999618530273,0
19.34000015258789,24.649999618530273,0
20.040000915527344,24.68000030517578,0
20.040000915527344,24.68000030517578,0
19.190000534057617,25.1299991607666,0
19.219999313354492,25.950000762939453,0
19.219999313354492,25.950000762939453,0
19.1200008392334,27.450000762939453,0
18.719999313354492,27.059999465942383,0
18.719999313354492,27.059999465942383,0
19.459999084472656,26.549999237060547,0
20.190000534057617,26.8799991607666,0
20.06999969482422,27.100000381469727,0
20.510000228881836,28.860000610351562,0
19.34000015258789,28.56999969482422,0
18.940000534057617,28.15999984741211,0
19.790000915527344,29.34000015258789,0
20.469999313354492,29.5,0
20.8799991607666,28.81999969482422,0
19.889999389648438,29.290000915527344,0
19.809999465942383,29.6200008392334,0
19.809999465942383,29.6200008392334,0
19.219999313354492,29.799999237060547,0
18.510000228881836,29.06999969482422,0
17.770000457763672,28.15999984741211,0
18.360000610351562,29.709999084472656,0
19.940000534057617,30.239999771118164,0
19.829999923706055,28.649999618530273,0
19.829999923706055,28.649999618530273,0
19.450000762939453,28.829999923706055,0
18.889999389648438,27.600000381469727,0
19.290000915527344,27.809999465942383,0
19.420000076293945,28.079999923706055,0
19.260000228881836,27.739999771118164,0
19.329999923706055,28.3799991607666,0
19.079999923706055,28.299999237060547,0
18.8799991607666,28.329999923706055,0
18.889999389648438,27.59000015258789,0
19.270000457763672,27.940000534057617,0
20.1200008392334,28.110000610351562,0
20.479999542236328,28.520000457763672,0
20.25,27.610000610351562,0
20.0,26.549999237060547,0
19.799999237060547,27.020000457763672,0
20.34000015258789,28.520000457763672,0
20.34000015258789,29.010000228881836,0
20.34000015258789,29.010000228881836,0
20.1299991607666,28.56999969482422,0
20.209999084472656,28.270000457763672,0
19.770000457763672,28.31999969482422,0
19.770000457763672,28.31999969482422,0
19.1299991607666,27.190000534057617,0
19.5,27.059999465942383,0
19.3700008392334,27.479999542236328,0
18.329999923706055,25.969999313354492,0
18.100000381469727,26.309999465942383,0
18.170000076293945,27.31999969482422,0
19.040000915527344,26.860000610351562,0
20.469999313354492,26.940000534057617,0
23.190000534057617,29.420000076293945,0
23.219999313354492,29.920000076293945,0
22.719999313354492,30.690000534057617,0
22.719999313354492,31.260000228881836,0
20.3700008392334,28.1299991607666,0
19.399999618530273,28.049999237060547,0
18.6299991607666,28.399999618530273,0
17.780000686645508,27.739999771118164,0
18.3700008392334,28.540000915527344,0
18.59000015258789,28.610000610351562,0
18.729999542236328,27.670000076293945,0
18.780000686645508,27.360000610351562,0
19.030000686645508,28.829999923706055,0
18.969999313354492,30.25,0
18.850000381469727,30.469999313354492,0
18.510000228881836,30.1200008392334,0
18.1299991607666,30.139999389648438,0
16.75,28.510000228881836,0
16.719999313354492,29.489999771118164,0
16.5,28.780000686645508,0
16.34000015258789,29.790000915527344,0
13.970000267028809,28.170000076293945,0
13.09000015258789,28.459999084472656,0
12.640000343322754,28.030000686645508,0
12.760000228881836,28.68000030517578,0
12.760000228881836,28.68000030517578,0
16.299999237060547,30.149999618530273,0
20.600000381469727,38.380001068115234,0
20.600000381469727,38.380001068115234,0
27.1299991607666,35.02000045776367,0
27.1299991607666,35.02000045776367,0
27.1299991607666,35.02000045776367,0
44.02000045776367,44.02000045776367,0
36.7599983215332,36.7599983215332,0
20.739999771118164,37.93000030517578,0
20.739999771118164,37.93000030517578,0
20.739999771118164,37.93000030517578,0
20.739999771118164,37.93000030517578,0
20.739999771118164,37.93000030517578,0
20.739999771118164,37.93000030517578,0
20.739999771118164,37.93000030517578,0
20.739999771118164,37.93000030517578,0
20.739999771118164,37.93000030517578,0
19.049999237060547,36.380001068115234,0
19.139999389648438,35.939998626708984,0
19.549999237060547,35.560001373291016,0
19.829999923706055,35.25,0
18.719999313354492,32.869998931884766,0
18.719999313354492,32.869998931884766,0
18.25,36.150001525878906,0
17.43000030517578,35.06999969482422,0
18.020000457763672,34.540000915527344,0
18.950000762939453,34.5,0
19.34000015258789,33.470001220703125,0
19.420000076293945,33.279998779296875,0
19.479999542236328,33.459999084472656,0
19.43000030517578,33.33000183105469,0
19.190000534057617,32.619998931884766,0
19.350000381469727,33.7400016784668,0
19.15999984741211,34.529998779296875,0
17.809999465942383,35.16999816894531,0
15.989999771118164,33.279998779296875,0
15.779999732971191,33.630001068115234,0
17.360000610351562,37.060001373291016,0
18.670000076293945,37.060001373291016,0
18.670000076293945,37.060001373291016,0
17.979999542236328,36.619998931884766,0
16.06999969482422,35.45000076293945,0
15.6899995803833,37.22999954223633,0
15.6899995803833,37.22999954223633,0
18.049999237060547,38.59000015258789,0
18.18000030517578,39.54999923706055,0
18.18000030517578,39.54999923706055,0
16.600000381469727,38.150001525878906,0
18.020000457763672,43.72999954223633,0
19.329999923706055,41.68000030517578,0
19.729999542236328,41.959999084472656,0
18.600000381469727,41.130001068115234,0
18.56999969482422,42.02000045776367,0
18.56999969482422,42.02000045776367,0
19.309999465942383,42.040000915527344,0
19.360000610351562,42.29999923706055,0
19.040000915527344,42.810001373291016,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
22.770000457763672,65.01000213623047,0
18.959999084472656,42.060001373291016,0
18.850000381469727,42.5,0
18.719999313354492,42.88999938964844,0
18.1200008392334,41.790000915527344,0
17.3799991607666,42.040000915527344,0
16.700000762939453,40.0,0
16.489999771118164,40.63999938964844,0
14.789999961853027,41.209999084472656,0
13.09000015258789,39.18000030517578,0
12.640000343322754,37.84000015258789,0
12.930000305175781,39.4900016784668,0
15.760000228881836,41.220001220703125,0
19.389999389648438,43.560001373291016,0
24.670000076293945,46.52000045776367,0
37.15999984741211,58.349998474121094,0
37.15999984741211,58.349998474121094,0
43.029998779296875,64.30000305175781,0
43.029998779296875,64.30000305175781,0
19.780000686645508,54.369998931884766,0
19.579999923706055,58.290000915527344,0
19.579999923706055,58.290000915527344,0
19.579999923706055,58.290000915527344,0
19.579999923706055,58.290000915527344,0
17.31999969482422,56.9900016784668,0
19.770000457763672,60.029998779296875,0
19.139999389648438,58.22999954223633,0
19.299999237060547,54.02000045776367,0
19.360000610351562,56.290000915527344,0
18.25,53.65999984741211,0
19.31999969482422,49.5,0
23.219999313354492,63.75,0
23.219999313354492,63.75,0
22.84000015258789,68.36000061035156,0
22.770000457763672,70.4800033569336,0
20.81999969482422,56.20000076293945,0
19.920000076293945,56.68000030517578,0
18.260000228881836,53.790000915527344,0
17.780000686645508,52.84000015258789,0
18.59000015258789,55.040000915527344,0
18.780000686645508,54.290000915527344,0
18.780000686645508,51.599998474121094,0
19.010000228881836,58.9900016784668,0
18.959999084472656,60.61000061035156,0
18.850000381469727,65.41999816894531,0
18.719999313354492,67.25,0
18.299999237060547,65.94999694824219,0
17.510000228881836,67.80999755859375,0
17.510000228881836,67.80999755859375,0
16.459999084472656,61.720001220703125,0
16.489999771118164,62.22999954223633,0
15.34000015258789,65.0999984741211,0
13.319999694824219,58.599998474121094,0
12.770000457763672,59.90999984741211,0
12.680000305175781,58.7400016784668,0
13.279999732971191,61.90999984741211,0
15.760000228881836,65.30999755859375,0
24.670000076293945,65.30999755859375,0
24.670000076293945,65.30999755859375,0
24.670000076293945,65.30999755859375,0
44.66999816894531,155.38999938964844,0
36.7599983215332,170.2899932861328,0
22.280000686645508,118.69999694824219,0
22.280000686645508,118.69999694824219,0
22.280000686645508,118.69999694824219,0
22.280000686645508,118.69999694824219,0
22.280000686645508,118.69999694824219,0
17.579999923706055,110.37999725341797,0
18.510000228881836,93.36000061035156,0
19.219999313354492,96.06999969482422,0
19.3700008392334,106.2699966430664,0
18.329999923706055,88.58000183105469,0
18.170000076293945,83.5199966430664,0
22.18000030517578,158.8800048828125,0
22.18000030517578,158.8800048828125,0
22.719999313354492,114.66999816894531,0
22.290000915527344,119.05000305175781,0
22.290000915527344,119.05000305175781,0
19.399999618530273,99.05000305175781,0
18.030000686645508,95.19000244140625,0
18.030000686645508,95.19000244140625,0
18.59000015258789,93.7699966430664,0
18.809999465942383,91.02999877929688,0
18.969999313354492,90.01000213623047,0
18.889999389648438,88.08000183105469,0
18.889999389648438,104.52999877929688,0
18.510000228881836,104.98999786376953,0
18.299999237060547,103.52999877929688,0
17.59000015258789,98.27999877929688,0
16.649999618530273,89.33999633789062,0
16.5,94.43000030517578,0
16.559999465942383,102.27999877929688,0
14.789999961853027,102.19000244140625,0
13.09000015258789,85.95999908447266,0
12.640000343322754,81.77999877929688,0
12.930000305175781,87.29000091552734,0
12.930000305175781,87.29000091552734,0
16.649999618530273,97.77999877929688,0
20.09000015258789,133.9499969482422,0
20.09000015258789,133.9499969482422,0
27.1299991607666,133.9499969482422,0
39.79999923706055,133.9499969482422,0
39.79999923706055,133.9499969482422,0
40.189998626708984,133.9499969482422,0
40.189998626708984,133.9499969482422,0
19.579999923706055,133.9499969482422,0
19.579999923706055,133.9499969482422,0
19.579999923706055,133.9499969482422,0
19.579999923706055,133.9499969482422,0
19.579999923706055,133.9499969482422,0
17.360000610351562,299.0400085449219,0
19.31999969482422,299.0400085449219,0
18.510000228881836,220.00999450683594,0
19.5,262.7300109863281,0
19.3700008392334,278.3800048828125,0
19.190000534057617,278.3800048828125,0
18.25,194.91000366210938,0
19.040000915527344,159.7100067138672,0
22.850000381469727,159.7100067138672,0
23.219999313354492,159.7100067138672,0
22.829999923706055,159.7100067138672,0
22.600000381469727,159.7100067138672,0
22.290000915527344,159.7100067138672,0
20.81999969482422,159.7100067138672,0
18.770000457763672,159.7100067138672,0
17.93000030517578,179.8800048828125,0
18.3700008392334,179.8800048828125,0
18.780000686645508,179.8800048828125,0
18.809999465942383,174.22000122070312,0
18.889999389648438,163.05999755859375,0
18.989999771118164,163.05999755859375,0
18.850000381469727,163.05999755859375,0
18.299999237060547,163.05999755859375,0
17.690000534057617,163.05999755859375,0
16.75,162.82000732421875,0
16.700000762939453,174.13999938964844,0
16.489999771118164,174.13999938964844,0
16.559999465942383,174.13999938964844,0
12.770000457763672,159.22999572753906,0
12.760000228881836,157.9199981689453,0
16.649999618530273,0,0
18.579999923706055,18.579999923706055,0
27.1299991607666,17.8799991607666,0
36.84000015258789,18.0,0
44.880001068115234,18.969999313354492,0
20.739999771118164,15.399999618530273,0
20.739999771118164,15.399999618530273,0
20.739999771118164,15.399999618530273,0
20.739999771118164,15.399999618530273,0
20.739999771118164,15.399999618530273,0
20.739999771118164,15.399999618530273,0
19.770000457763672,19.770000457763672,0
19.1299991607666,19.1299991607666,0
19.360000610351562,19.360000610351562,0
18.100000381469727,18.100000381469727,0
18.100000381469727,18.100000381469727,0
23.190000534057617,23.190000534057617,0
23.190000534057617,23.190000534057617,0
23.350000381469727,19.649999618530273,0
23.350000381469727,19.649999618530273,0
22.719999313354492,19.899999618530273,0
20.81999969482422,18.850000381469727,0
19.399999618530273,19.399999618530273,0
18.6299991607666,18.6299991607666,0
17.780000686645508,17.780000686645508,0
18.59000015258789,18.59000015258789,0
18.90999984741211,18.90999984741211,0
18.920000076293945,18.920000076293945,0
18.969999313354492,18.969999313354492,0
18.969999313354492,18.969999313354492,0
18.969999313354492,18.969999313354492,0
18.809999465942383,18.809999465942383,0
18.809999465942383,18.809999465942383,0
18.1299991607666,18.1299991607666,0
16.75,19.0,0
16.75,19.0,0
16.459999084472656,19.260000228881836,0
16.489999771118164,19.309999465942383,0
14.789999961853027,19.479999542236328,0
12.770000457763672,19.049999237060547,0
13.279999732971191,19.3799991607666,0
15.130000114440918,19.469999313354492,0
15.130000114440918,19.469999313354492,0
19.389999389648438,19.389999389648438,0
19.389999389648438,19.389999389648438,0
19.389999389648438,19.389999389648438,0
44.02000045776367,22.469999313354492,0
43.029998779296875,23.0,0
43.029998779296875,23.0,0
19.780000686645508,19.780000686645508,0
19.780000686645508,19.780000686645508,0
19.780000686645508,19.780000686645508,0
19.780000686645508,19.780000686645508,0
19.780000686645508,19.780000686645508,0
19.780000686645508,19.780000686645508,0
19.1299991607666,21.600000381469727,0
19.360000610351562,21.979999542236328,0
19.219999313354492,21.31999969482422,0
19.3700008392334,21.790000915527344,0
18.18000030517578,21.3799991607666,0
18.170000076293945,22.0,0
18.799999237060547,22.270000457763672,0
18.799999237060547,22.270000457763672,0
22.850000381469727,22.850000381469727,0
22.8700008392334,22.8700008392334,0
23.350000381469727,23.350000381469727,0
22.719999313354492,22.719999313354492,0
22.290000915527344,22.290000915527344,0
19.920000076293945,22.889999389648438,0
19.010000228881836,22.56999969482422,0
18.030000686645508,22.520000457763672,0
17.969999313354492,22.149999618530273,0
18.90999984741211,22.520000457763672,0
18.81999969482422,22.399999618530273,0
18.780000686645508,21.940000534057617,0
19.010000228881836,22.989999771118164,0
18.969999313354492,23.5,0
18.850000381469727,23.639999389648438,0
18.299999237060547,23.40999984741211,0
18.1299991607666,23.450000762939453,0
16.649999618530273,22.3799991607666,0
16.5,22.700000762939453,0
16.489999771118164,22.399999618530273,0
15.34000015258789,22.90999984741211,0
13.970000267028809,22.059999465942383,0
13.970000267028809,22.059999465942383,0
12.630000114440918,22.040000915527344,0
12.630000114440918,22.040000915527344,0
12.630000114440918,22.040000915527344,0
12.630000114440918,22.040000915527344,0
18.90999984741211,23.399999618530273,0
20.600000381469727,23.790000915527344,0
20.600000381469727,23.790000915527344,0
20.600000381469727,23.790000915527344,0
36.84000015258789,25.670000076293945,0
44.880001068115234,27.469999313354492,0
44.880001068115234,27.469999313354492,0
19.780000686645508,26.549999237060547,0
19.780000686645508,26.549999237060547,0
19.780000686645508,26.549999237060547,0
19.780000686645508,26.549999237060547,0
19.780000686645508,26.549999237060547,0
19.780000686645508,26.549999237060547,0
19.31999969482422,25.899999618530273,0
19.219999313354492,25.15999984741211,0
19.299999237060547,24.90999984741211,0
19.360000610351562,25.389999389648438,0
18.100000381469727,24.270000457763672,0
18.799999237060547,24.229999542236328,0
20.469999313354492,23.959999084472656,0
23.190000534057617,23.190000534057617,0
23.350000381469727,28.15999984741211,0
22.719999313354492,27.719999313354492,0
22.290000915527344,27.979999542236328,0
20.3700008392334,25.950000762939453,0
19.010000228881836,25.969999313354492,0
18.030000686645508,25.770000457763672,0
17.969999313354492,25.489999771118164,0
18.59000015258789,25.579999923706055,0
18.81999969482422,25.3700008392334,0
18.920000076293945,25.18000030517578,0
19.030000686645508,25.75,0
19.030000686645508,25.75,0
18.889999389648438,26.729999542236328,0
18.719999313354492,26.770000457763672,0
18.1299991607666,26.809999465942383,0
17.690000534057617,26.670000076293945,0
17.690000534057617,26.670000076293945,0
16.549999237060547,25.559999465942383,0
16.489999771118164,25.799999237060547,0
14.789999961853027,26.219999313354492,0
13.319999694824219,25.0,0
12.640000343322754,25.200000762939453,0
12.680000305175781,25.3799991607666,0
12.680000305175781,25.3799991607666,0
16.299999237060547,26.34000015258789,0
18.90999984741211,27.030000686645508,0
18.90999984741211,27.030000686645508,0
24.670000076293945,28.790000915527344,0
24.670000076293945,28.790000915527344,0
44.02000045776367,32.97999954223633,0
43.029998779296875,34.47999954223633,0
36.7599983215332,36.7599983215332,0
36.7599983215332,36.7599983215332,0
20.739999771118164,32.130001068115234,0
20.739999771118164,32.130001068115234,0
20.739999771118164,32.130001068115234,0
20.739999771118164,32.130001068115234,0
20.739999771118164,32.130001068115234,0
17.31999969482422,31.6299991607666,0
19.1299991607666,31.239999771118164,0
19.1299991607666,31.239999771118164,0
19.1299991607666,31.239999771118164,0
19.540000915527344,31.489999771118164,0
19.360000610351562,31.600000381469727,0
18.100000381469727,29.829999923706055,0
18.799999237060547,29.6200008392334,0
22.18000030517578,31.739999771118164,0
23.190000534057617,32.18000030517578,0
23.290000915527344,35.06999969482422,0
22.719999313354492,35.220001220703125,0
22.719999313354492,35.220001220703125,0
20.81999969482422,31.3799991607666,0
19.920000076293945,31.549999237060547,0
18.6299991607666,31.360000610351562,0
18.6299991607666,31.360000610351562,0
18.1299991607666,29.959999084472656,0
18.75,30.219999313354492,0
18.920000076293945,29.90999984741211,0
18.809999465942383,29.639999389648438,0
19.010000228881836,31.860000610351562,0
18.969999313354492,32.599998474121094,0
18.850000381469727,32.84000015258789,0
18.510000228881836,33.04999923706055,0
17.969999313354492,32.560001373291016,0
16.75,30.829999923706055,0
16.75,30.829999923706055,0
16.459999084472656,31.510000228881836,0
16.559999465942383,32.47999954223633,0
13.970000267028809,30.860000610351562,0
13.09000015258789,31.09000015258789,0
12.640000343322754,30.56999969482422,0
13.279999732971191,31.989999771118164,0
13.279999732971191,31.989999771118164,0
18.1299991607666,34.15999984741211,0
20.09000015258789,34.63999938964844,0
24.670000076293945,36.36000061035156,0
37.15999984741211,37.15999984741211,0
44.02000045776367,44.02000045776367,0
43.029998779296875,43.029998779296875,0
43.029998779296875,43.029998779296875,0
20.739999771118164,40.70000076293945,0
19.579999923706055,42.310001373291016,0
19.579999923706055,42.310001373291016,0
19.579999923706055,42.310001373291016,0
19.579999923706055,42.310001373291016,0
17.31999969482422,42.2599983215332,0
19.1299991607666,41.790000915527344,0
19.360000610351562,42.900001525878906,0
19.5,41.90999984741211,0
19.360000610351562,42.279998779296875,0
18.100000381469727,39.130001068115234,0
18.170000076293945,41.40999984741211,0
19.31999969482422,39.790000915527344,0
19.31999969482422,39.790000915527344,0
23.190000534057617,47.36000061035156,0
23.290000915527344,53.91999816894531,0
22.600000381469727,53.5099983215332,0
22.290000915527344,51.79999923706055,0
20.3700008392334,45.77000045776367,0
19.010000228881836,44.93000030517578,0
17.93000030517578,43.90999984741211,0
17.969999313354492,43.43000030517578,0
18.65999984741211,44.11000061035156,0
18.809999465942383,42.34000015258789,0
18.780000686645508,42.16999816894531,0
18.989999771118164,44.40999984741211,0
18.889999389648438,45.439998626708984,0
18.850000381469727,45.18000030517578,0
18.809999465942383,46.20000076293945,0
18.299999237060547,45.470001220703125,0
17.690000534057617,45.90999984741211,0
16.75,42.939998626708984,0
16.75,42.939998626708984,0
16.559999465942383,44.95000076293945,0
15.34000015258789,44.75,0
13.729999542236328,41.86000061035156,0
12.869999885559082,41.9900016784668,0
12.630000114440918,41.279998779296875,0
13.630000114440918,42.560001373291016,0
16.649999618530273,44.459999084472656,0
18.90999984741211,48.13999938964844,0
18.90999984741211,48.13999938964844,0
18.90999984741211,48.13999938964844,0
36.84000015258789,61.04999923706055,0
44.66999816894531,74.19999694824219,0
43.029998779296875,78.0,0
36.7599983215332,82.04000091552734,0
36.7599983215332,82.04000091552734,0
19.579999923706055,72.13999938964844,0
19.579999923706055,72.13999938964844,0
19.579999923706055,72.13999938964844,0
19.579999923706055,72.13999938964844,0
19.579999923706055,72.13999938964844,0
17.31999969482422,64.76000213623047,0
19.31999969482422,65.94999694824219,0
19.360000610351562,69.12000274658203,0
19.540000915527344,67.11000061035156,0
19.299999237060547,64.25,0
18.100000381469727,54.0,0
18.799999237060547,54.45000076293945,0
20.139999389648438,53.63999938964844,0
22.8700008392334,61.099998474121094,0
23.219999313354492,71.93000030517578,0
22.84000015258789,74.41000366210938,0
22.770000457763672,76.91000366210938,0
20.81999969482422,60.209999084472656,0
19.920000076293945,60.75,0
19.920000076293945,60.75,0
17.93000030517578,57.86000061035156,0
18.1299991607666,58.060001373291016,0
18.65999984741211,60.91999816894531,0
18.81999969482422,60.5099983215332,0
18.809999465942383,60.41999816894531,0
18.889999389648438,59.790000915527344,0
18.959999084472656,67.88999938964844,0
18.969999313354492,70.83999633789062,0
18.850000381469727,71.93000030517578,0
18.299999237060547,69.83999633789062,0
17.690000534057617,70.80999755859375,0
16.649999618530273,62.290000915527344,0
16.549999237060547,65.5,0
16.459999084472656,64.0,0
16.459999084472656,64.0,0
13.729999542236328,60.869998931884766,0
12.869999885559082,60.970001220703125,0
12.630000114440918,59.43000030517578,0
12.930000305175781,62.540000915527344,0
15.130000114440918,67.54000091552734,0
18.1299991607666,76.44000244140625,0
20.09000015258789,81.44000244140625,0
27.1299991607666,100.41000366210938,0
37.15999984741211,156.10000610351562,0
44.880001068115234,174.64999389648438,0
44.880001068115234,174.64999389648438,0
44.880001068115234,174.64999389648438,0
19.579999923706055,137.47000122070312,0
19.579999923706055,137.47000122070312,0
19.579999923706055,137.47000122070312,0
19.579999923706055,137.47000122070312,0
19.579999923706055,137.47000122070312,0
19.1299991607666,255.88999938964844,0
19.1299991607666,255.88999938964844,0
19.540000915527344,135.44000244140625,0
19.3700008392334,19.3700008392334,0
18.06999969482422,18.06999969482422,0
18.530000686645508,18.530000686645508,0
20.469999313354492,18.360000610351562,0
23.260000228881836,19.450000762939453,0
23.290000915527344,19.700000762939453,0
22.829999923706055,19.610000610351562,0
22.719999313354492,19.65999984741211,0
20.3700008392334,18.360000610351562,0
19.010000228881836,19.010000228881836,0
18.3700008392334,18.3700008392334,0
18.3700008392334,18.3700008392334,0
18.780000686645508,18.780000686645508,0
18.81999969482422,18.81999969482422,0
18.969999313354492,18.969999313354492,0
18.989999771118164,18.989999771118164,0
18.989999771118164,18.989999771118164,0
18.850000381469727,18.850000381469727,0
18.510000228881836,18.510000228881836,0
18.1299991607666,18.1299991607666,0
